사업자등록번호,기업명,대표자명
1198141207,(주)텍센,권유찬
1198144785,(주)애버커스,임영택
1198144994,(주)씨알소프트,김성일
1198146217,시너지시스템즈(주),김종구
1198146968,(주)옵투스자산운용,문병로
1198146992,(주)에이스정보시스템,김정진
1198149311,대영엘씨케이(주),이종기
1198149757,(주)틸론,최백준
1198157728,(주)유리데이타,이영순
1198158654,이지인터넷(주),유동기
1198160029,(주)엑티브씨앤씨,이종열
1198160766,(주)비즈이굿,박준호
1198161519,(주)다임즈,이종헌
1198163744,앨리스시스템즈(주),김해중
1198165290,이존시스템(주),차태환
1198165719,(주)아이엔티랩,황종범
1198170584,(주)지비지오,정유옥
1198171225,(주)에이전시프로,박종진
1198172336,정보와기술(주),이충근
1198175269,(주)한길더블류아이티,선우영
1198175935,(주)디에스링크,윤재석
1198177156,(주)소암시스텔,박항구
1198178664,조인어스비즈(주),이주찬
1198179076,밴정보시스템(주),방기영
1198179154,에이치아이엘(주),류향신
1198182299,(주)네오웍스리미티드,전기환
1198182964,(주)이소뱅크,함철기
1198183944,(주)선인프라,엄선식
1198184318,(주)플레이오토,김상혁
1198184792,(주)라피아,이영진
1198186107,(주)유윈시스템,윤정호
1198186183,(주)에이플컨설팅,고태호
1198187367,(주)이트라이브,이주민
1198188750,(주)코에버정보기술,반기동
1198188861,(주)교컴,구봉철
1198189706,(주)넥스가이드,송금민
1198190464,허브링크(주),송태섭
1198191411,(주)시스네트,한남섭
1198192064,(주)엠파로스,나인석
1198192889,(주)디지탈패러다임,서정우
1198193044,(주)옵티멀솔루션컨설팅,이원택
1198193229,(주)전자계약인증서비스,장용섭
1198193326,(주)유씨시스템,유병수
1198194062,(주)팟빵,김기록
1198196245,아이리노테크(주),전정희
1198196788,(주)유플러스아이티,김상하
1198199280,(주)이지코어솔루션즈,서무석
1198199674,(주)이씨큐밸리,박명길
1198202083,(사)한국경영정보화진흥원,구종태
1198210282,학술전자출판협동조합,임순재
1198263800,한국교육전산망협의회,김형주
1198522853,(주)비상교육이러닝서울지점,양태회
1198525957,(주)재우정보통신,이상열
1198529216,(주)데이타뱅크시스템즈,박황백
1198542975,(주)한기술 서울지점,김영삼
1198601160,(주)이너웨이브,이진우
1198601758,(주)데일리게임,이택수
1198603912,(주)씨이기술,정영훈
1198604041,(주)엠게임스튜디오,김상천
1198604153,(주)하몬소프트,강원석
1198604570,(주)다해아이티,박범재
1198606485,(주)에이치엠솔루션,이상진
1198606883,하나로비즈서비스(주),최항기
1198607000,(주)콜패스,김영욱
1198612482,무문아이엔씨(주),김만
1198614840,(주)아이티혜윰,김원익
1198615169,디자인정글(주),황문상
1198615359,(주)셈웨어,김광진
1198615820,프리커스(주),최훈
1198616644,삼미정보시스템(주),김명조
1198617551,(주)우주시큐리티,현동창
1198618792,(주)헬로웹,김창기
1198620376,(주)세움테크,장현욱
1198620395,(주)위드,이상윤
1198620513,(주)에스티이컨설팅,유근배
1198620755,에스지앤(주),강현모
1198625269,(주)맥스마인,이재영
1198625309,(주)카비오스,김태상
1198626690,(주)에스에이티정보,오세용
1198626875,(주)포이너스,이경식
1198627286,(주)비스아이티,최윤호
1198627705,(주)마쏘,박상규
1198628233,(주)플린스톤,권기룡
1198628363,(주)밸류인솔루션,나중수
1198628529,(주)세종아이티시스템,정향래
1198628548,(주)인우기술,송민선
1198631228,(주)레스큐네트웍스,이동연
1198631534,씨이랩,이우영
1198633207,(주)휴먼정보기술,김경애
1198633696,(주)웹프라자,이나훈
1198635597,(주)비즈토브,이성민
1198637009,(주)데이타솔루션,배복태
1198637504,(주)웹앤롤,김미애
1198638861,(주)엠지엠엘,오세갑
1198639216,(주)나노인터렉티브,송지종
1198639332,(주)대승솔루션,구본영
1198639496,(주)파크엘즈,박영창
1198640237,(주)오람테크,유은정
1198642574,(주)제이에스컴즈,이주헌
1198643229,(주)언블락,김우석
1198643758,(주)씨엔솔루션,박은탁
1198643869,(주)씨앤아이소프트,조남일
1198644311,(주)쓰리넷,김상환
1198644403,(주)에이피씨소프트,김경재
1198644999,(주)오르카,허영중
1198645794,(주)혜윰커뮤니케이션,정용익
1198647467,(주)지엔기술,전영아
1198647657,(주)티케이,김경택
1198648433,(주)레몬엠,강기단
1198648976,(주)위드시스템즈,임동욱
1198649596,(주)원넷시스,김성식
1198650884,(주)테크빈,이미경
1198651637,(주)시티소프트,최근혜
1198651807,(주)이즈정보기술,김익수
1198652728,(주)인사이드정보,최원석
1198653052,(주)티아이디씨,이창목
1198653300,(주)에임정보,서진석
1198653921,미래네트웍스(주),천기남
1198654672,(주)플라이켓,정동섭
1198654838,(주)제이앤에스,선오진
1198654949,(주)마이크로웨이시스템,조석래
1198656587,(주)케이투개발,오은주
1198657612,(주)올코,김종철
1198658192,매니코어소프트(주),박정호
1198658213,씨앤피컴퍼니(주),박호성
1198659420,(주)지아이소프트랩,최종수
1198660233,(주)애드엠커뮤니케이션,강승희
1198660344,(주)티아이지코리아,송대혁
1198660456,(주)인터프로,선흥원
1198661848,(주)한성코퍼레이션,신민철
1198661872,(주)스토리텔링,고대정
1198666616,(주)엑서브,최현옥
1198667051,(주)헬로콘,노태상
1198667352,(주)세종네트웍,이광원
1198667629,(주)제논소프트,김웅
1198668254,디에스인포시스(주),최혜경
1198669078,(주)디플랫폼,강지훈
1198669137,(주)스파이더정보시스템,이대희
1198670221,(주)에이엔시스템,전승용
1198670731,(주)지앤씨정보기술,박연식
1198671123,닷커넥트(주),서준혁
1198671313,(주)케이씨정보기술,김수헌
1198672312,(주)우리스토리,주성
1198672739,(주)게임아일랜드소프트,임춘택
1198672817,(주)메티스소프트,이대호
1198673136,(주)위드위시,장태영
1198673801,(주)크레센도미디어,박정서
1198673887,대우아이티솔루션(주),김경래
1198674907,(주)투씨드,박재석
1198676152,(주)미르솔텍,김병직
1198676225,(주)동호소프트,이찬식
1198676415,대진정보통신(주),이동희
1198677165,(주)에이아이티소프트,조상묵
1198677321,아이시스템즈(주),이경재
1198677530,(주)듀오플,최문상
1198677603,(주)에이캠프,김수민
1198678524,엠에스와이코리아(주),정재영
1198678581,(주)소나클로,최우인
1198678903,중앙엔지에스(주),임미영
1198679372,(주)에이치엠소프트,이향목
1198681956,(주)조이미디어,채종관
1198682412,(주)선도소프트,윤훈주
1198682595,(주)인크레파스,오경주
1198682601,(주)라이프앤드림,전용인
1198682732,(주)코어베이스,박희성
1198683139,보노게임(주),곽병찬
1198683560,(주)디지북,손민수
1198683949,(주)시웍스,박경옥
1198684588,(주)힐링네이처,한광필
1198684894,(주)더노드,윤재성
1198685137,(주)인포웍스,박현주
1198685554,(주)솔루시움,이광호
1198686005,(주)더존텍,임은주
1198686422,(주)엠에이치큐,홍석표
1198686801,(주)재온,박성진
1198688416,(주)케이알넷,오주환
1198688435,(주)시큐리티앤맵,정동회
1198688551,세이프솔루션(주),이선형
1198688639,에프알서비스(주),도익상
1198688662,(주)이시스컴퍼니,안선애
1198689017,(주)하루,김수영
1198690149,(주)아이테크아이앤씨,강성민
1198690528,(주)이안아이티컨설팅,안흥섭
1198690800,뉴웨이브시스템즈(주),소유섭
1198691191,(주)스튜디오태유,오경화
1198691454,(주)코레인시스템,이경호
1198692259,(주)넥스너,최재규
1198692375,(주)히어앤나우,김대윤
1198692619,엉클샘코리아(주),김용욱
1198693258,(주)큐브테크,김윤호
1198694408,(주)모임컴즈,이민국
1198700019,(주)파인트리시스템,최춘기
1198700625,(주)오픈노트,고영대
1198700703,안티고네(주),김준휘
1198701380,(주)다름,박지수
1198702040,(주)팝소프트,강훈
1198702166,(주)파파야,장현우
1198702832,(주)서해시스템즈,임명옥
1198702905,컴즈(주),김지형
1198703530,(주)아이티플래닛,이미애
1198703864,(주)딤낵,김태용
1198704446,(주)글로벌인사이트,허용
1198704688,(주)휴먼웨어즈,여형구
1198704859,(주)엠피피가이드,유현철
1198705561,(주)몰웨이즈,김희창
1198705616,(주)빛컨,김민규
1198706425,(주)스칸디에듀,김서영
1198800113,(주)코디스정보기술,조남준
1199082476,예스북,양봉숙
1199144300,바이링구얼,홍성은
1199195134,플루토,박남주
1199906976,민속원,홍기원
1200154689,보탬넷,하철수
1200199842,글로벌넷,유규영
1200413563,마이시지아이,정문용
1200554561,아이지디자인,손재용
1200722985,디자인샤우어,김종필
1200816137,은시스템,서지은
1200823754,팔요일,편용범
1200866637,잡이룸,정태용
1200917322,엠링크,권민제
1200950578,신도디지털,김동혁
1201078214,엑스트라오디스튜디오,윤승환
1201139988,에이엠디지,김성일
1201150926,포니테일크리에이티브,김선미
1201179243,라이드컴퍼니,이상재
1201234113,이투에스티,명경석
1201246341,에이치에스정보기술,이대복
1208105948,한국마이크로소프트(유),이지은
1208118856,(주)믿음정보기술,김성호
1208127660,(주)포스트미디어,홍승모
1208131335,재우기술(주),황민재
1208139623,(주)바이텍정보통신,임현철
1208164141,(주)뉴비지니스시스템,강우현
1208165607,한전산업뉴텍(주),정재수
1208170885,티에이케이정보시스템(주),이승훈
1208178460,다른정보기술(주),정존량
1208179436,텔어스인터내셔날코리아(주),제프리퓨릿
1208179886,퍼블릭인터레스트,창민설
1208180345,(주)팬엔터테인먼트,박영석
1208180404,(주)싸이크로스,김인자
1208182907,(주)미디어프론트,김효겸
1208184415,(주)온앤온정보시스템,김종찬
1208186581,에스넷시스템(주),박효대
1208186669,(주)곰앤컴퍼니,이병기
1208187969,(주)에어소프트,이강훈
1208190921,에이아이에스테크놀러지(주),이영섭
1208192706,(주)윌비솔루션,염장필
1208193044,(주)스마트넷테크놀로지,김영국
1208196153,팩넷서비스코리아(주),앤드류데이비드핸킨스
1208197512,(주)아이뉴스이십사,이창호
1208197865,텔코웨어(주),금한태
1208199505,(주)스타제국,신주학
1208410705,네이젠아시아리미티드,김준성
1208411252,(주)가이드북,조아라
1208411330,이펀컴퍼니리미티드,진식봉
1208600064,(주)사이버프리,김문환
1208606582,(주)파수,조규곤
1208607238,(주)테르텐,유영일
1208608241,(주)단디코리아,홍경표
1208608479,(주)아이피풀,박용준
1208609124,(주)아이모션,김종민
1208609240,(주)씨앤엠소프트,송영면
1208611708,(주)한국네트웍스,이상몽
1208612196,디지털엠지티(주),김규영
1208614175,(주)포이시스,곽태수
1208614272,(주)텔레센트로,김기범
1208615096,(주)엠트레이스테크놀로지,정내권
1208616436,캘리퍼스(주),박상혜
1208618486,사이언피아(주),이창덕
1208619772,워터월시스템즈(주),이종성
1208619980,(주)익스트림커뮤니케이션즈,김승태
1208620342,이위더스(주),김정선
1208620788,(주)아이씨엔아이티,김은수
1208620959,(주)올텍시스템,김형윤
1208626860,(주)케이지아이엠,이지현
1208627423,(주)신성아이앤씨,김종호
1208630516,(주)오픈웍스,김기성
1208630613,(주)와이드티엔에스,조정래
1208631795,(주)디지토피아,김종곤
1208631913,(주)위드퓨처,노만식
1208633677,(주)아이티매직,강천모
1208634017,(주)모바일타운,조병성
1208635317,굿어스(주),유규상
1208635490,엠투엠글로벌(주),김승원
1208635559,(주)이투웹,이정석
1208638390,(주)한길인포텍,박대영
1208638482,(주)이비스톰,강석진
1208644077,오픈스카이파트너스(주),손성호
1208645571,(주)비오테크컨설팅,이윤석
1208645682,(주)마이너랙시스,이승
1208647303,(주)아이투맥스,김근모
1208649219,(주)애니파이브,김기종
1208649499,(주)윈즈아이티,김남규
1208652145,시큐리원(주),김은정
1208654478,(주)피앤디아이앤씨,최경태
1208661116,한솔인티큐브(주),류창성
1208661741,(주)인터넥스,심재철
1208663133,(주)티에프에스글로발,송재수
1208666407,(주)에임투지,박형준
1208666862,(주)제이씨원,신종호
1208668671,엠케이얼라이언스(주),구영서
1208676356,(주)아이디원,김병구
1208676472,(주)니트머스,김용재
1208677108,토피도(주),김병희
1208679260,(주)팀데이터이십일,염기웅
1208679936,(주)비아이매트릭스,배영근
1208680369,(주)넥스모션,남현우
1208681451,(주)아이티센,박정재
1208684540,시트릭스시스템스코리아(유),조지안토니모일즈
1208684915,테크블루제닉(주),한창민
1208687590,스파크앤어소시에이츠(주),박성빈
1208687659,현대에버넷(주),이대오
1208687979,(주)스타키리서치,정유경
1208688022,(주)미네르바소프트,김정숙
1208688283,(주)파워툴스,이은실
1208689278,(주)비원컨설팅,이주연
1208690440,(주)인프라코어솔루션,정용길
1208690455,트랜잭션네트워크서비스코리아(유),데니스리랜돌프주니어
