index,사업자등록번호,기업명,대표자명,c_index,c_name
1925,1050778933,형제상회,박경희,45,도소매업
11824,1238629473,(주)투케이씨,구미숙,45,도소매업
2516,1051457028,네모의꿈,이지은,45,도소매업
11818,1238623969,(주)시컴스,김현철,45,도소매업
11817,1238623843,(주)씨엔에스,허청,45,도소매업
11815,1238622733,(주)굳앤쑈,안태훈,45,도소매업
11814,1238622301,(주)오큘러스,이강욱,45,도소매업
11808,1238619539,(주)브로드텍인터내셔널,박기현,45,도소매업
2514,1051451626,피오텍,안종모,45,도소매업
11805,1238617472,(주)엔투스,이진우,45,도소매업
11409,1220582670,마블디자인,장동수,45,도소매업
11794,1238608973,(주)엔씨솔루션,허영호,45,도소매업
11413,1220699542,셀팜,임세빈,45,도소매업
11792,1238607993,알투(주),배상용,45,도소매업
2512,1051449907,단골사,박성우,45,도소매업
1944,1050787669,엔코,박희동,45,도소매업
11418,1220792721,시대정보통신,변재광,45,도소매업
11419,1220797482,씨엠플러스,이창훈,45,도소매업
2508,1051448363,드림오피스,박종호,45,도소매업
11784,1238536531,(주)쓰리디아이에스,장선주,45,도소매업
2507,1051448121,에스케이케이블,이수길,45,도소매업
2506,1051447739,누리바이크,박재홍,45,도소매업
2505,1051446104,진텔레콤,최우성,45,도소매업
2502,1051441114,수진,김민정,45,도소매업
2501,1051440186,미소약국,오순환,45,도소매업
11780,1238197772,(주)지엘엔에스,허영,45,도소매업
2500,1051438642,경일,민귀식,45,도소매업
11778,1238197151,(주)제이엠더블유,강민웅,45,도소매업
2498,1051436324,제그,황성진,45,도소매업
11776,1238196322,(주)에스엘,이상영,45,도소매업
2527,1051479885,비버스,이석현,45,도소매업
2532,1051485413,대원인테리어,김정란,45,도소매업
2534,1051486182,슈가홈,이승은,45,도소매업
11397,1220177766,제일이동통신,강주희,45,도소매업
1926,1050779247,서울전산,이경애,45,도소매업
2590,1051589468,플리쉬어매직,노희은,45,도소매업
1927,1050779795,아쿠아팩코리아,이창수,45,도소매업
2587,1051584779,원광무역,김영철,45,도소매업
1929,1050782102,대림상사,강영란,45,도소매업
11852,1238700323,(주)에이치오케이코리아,문성식,45,도소매업
2581,1051573608,월드컵마트,최민철,45,도소매업
11850,1238647938,(주)꿈꾸는이웃,김은용,45,도소매업
2580,1051572759,서강낚시,이춘근,45,도소매업
2578,1051569822,서울식품,유시복,45,도소매업
2575,1051559800,미라클,조명숙,45,도소매업
2574,1051559149,스마티,김용철,45,도소매업
2573,1051558683,현기획,권애선,45,도소매업
11847,1238643892,(주)라온피스,이창,45,도소매업
2686,1051746653,스마트통신,차원표,45,도소매업
2569,1051556759,에스앤에이,송현석,45,도소매업
2563,1051552563,기프트팡,김시영,45,도소매업
2561,1051549831,온플랜,강명훈,45,도소매업
2560,1051549490,드림테크,장대희,45,도소매업
2559,1051549184,신일,서맹자,45,도소매업
1936,1050785526,미나넷,전민아,45,도소매업
2545,1051534610,아벨파트너즈,권정주,45,도소매업
2543,1051533703,디오더블유,라성현,45,도소매업
2542,1051533149,서강슈퍼,신현관,45,도소매업
11831,1238637217,(주)다모아하이테크,김남기,45,도소매업
2538,1051524960,엘지냉열,김득충,45,도소매업
1937,1050785579,홍익동물병원,이대영,45,도소매업
1939,1050785623,이브디자인,손성은,45,도소매업
11829,1238634336,(주)이지하이텍,이광섭,45,도소매업
11826,1238630932,(주)제로시스템,김효정,45,도소매업
2567,1051556555,아모레카운셀러,송말진,45,도소매업
11911,1243658957,원팩,김광수,45,도소매업
2687,1051746949,미소,김동숙,45,도소매업
2689,1051747614,에스에이치테크놀로지,이성학,45,도소매업
12035,1248615180,케미콘일렉트로닉스코리아(주),코세키류지,45,도소매업
11293,1212585274,경기시스템,김희정,45,도소매업
11295,1212640648,우리마트,온경미,45,도소매업
2799,1051842445,영풍에너지,최평엽,45,도소매업
11298,1212852906,모바일광주전남,김수현,45,도소매업
2796,1051842218,카우보이,김태연,45,도소매업
2783,1051840689,스마트정보통신,이계백,45,도소매업
12024,1248211681,한국장애인복지시설협회,정석왕,45,도소매업
2781,1051840597,착한소비,장호정,45,도소매업
11301,1213562979,미소텔레콤,백재용,45,도소매업
11302,1213791084,휴대폰명가,황대연,45,도소매업
1868,1050752739,아텍스서울,이민규,45,도소매업
2772,1051839654,엔안경원,정일호,45,도소매업
11304,1214307398,메이텍,김소희,45,도소매업
1869,1050753043,씨에이전시,김향미,45,도소매업
2771,1051839616,홍대오뜨아이,이도민,45,도소매업
12007,1248164691,(주)좋은생각,천인규,45,도소매업
11306,1214962205,레인보우박스,정한얼,45,도소매업
12005,1248156717,(주)진명전자,노대균,45,도소매업
12004,1248154631,(주)수성하이텍,정규수,45,도소매업
12003,1248148804,삼우에이시스템(주),박도권,45,도소매업
11990,1245288029,공구통신,서윤석,45,도소매업
2768,1051839237,만나할인마트,최대산,45,도소매업
11989,1245272736,더원솔루션,이윤원,45,도소매업
2765,1051838752,은설재,최경부,45,도소매업
11987,1245258957,디디디모바일,김동우,45,도소매업
11986,1245258355,핸드폰가게,우선화,45,도소매업
11984,1245251600,나눌샘텔레콤,김수진,45,도소매업
2764,1051838747,정일고시원,신옥순,45,도소매업
11292,1212583392,스타모바일,정민균,45,도소매업
12042,1248632248,(주)경기텔레콤,이경숙,45,도소매업
12046,1248664304,(주)케이제이티,목숙자,45,도소매업
1860,1050749869,비앤비푸드시스템,박광식,45,도소매업
11274,1212263435,엔에스텍,이승학,45,도소매업
2808,1051844496,라비아,최준영,45,도소매업
12085,1248742059,(주)온누리테크,최재훈,45,도소매업
11275,1212264661,픽스베이,문석민,45,도소매업
2807,1051844104,부틱,길경숙,45,도소매업
12081,1248732508,(주)유주컴퍼니,한승엽,45,도소매업
11276,1212266709,에이치제이네트웍스,김현중,45,도소매업
1850,1050747503,신한장식,신재성,45,도소매업
12075,1248716809,(주)부강,홍기선,45,도소매업
11277,1212267445,배미꾸미,최석훈,45,도소매업
11279,1212366142,랜토피아,김성수,45,도소매업
11280,1212370665,체비밴파츠,한연주,45,도소매업
12070,1248710237,(주)티에스지,김인자,45,도소매업
11283,1212437630,엠에스글로벌,이명숙,45,도소매업
11983,1245248615,이룸코리아,최성민,45,도소매업
2804,1051843686,옥산,문영미,45,도소매업
1855,1050749078,롯데캐논오에이,박진호,45,도소매업
1856,1050749122,대흥약국,윤영기,45,도소매업
12065,1248706029,(주)네오솔루션,심전,45,도소매업
2803,1051843648,에이에프,임재곤,45,도소매업
11284,1212470809,탑시스템,정윤,45,도소매업
12062,1248703129,(주)인앤인,권오경,45,도소매업
12060,1248694166,(주)제이티,이상로,45,도소매업
11285,1212478887,바스템,김세영,45,도소매업
12055,1248687461,디아이디시스템(주),박헌,45,도소매업
12053,1248684538,씨이엠텍(주),손동민,45,도소매업
11286,1212484282,무한유통,이영채,45,도소매업
12051,1248681109,(주)네스포,유영곤,45,도소매업
11288,1212489308,똥구야,고윤주,45,도소매업
2802,1051843352,지에스이십오,최광충,45,도소매업
12066,1248706830,(주)기림,이은길,45,도소매업
2496,1051433929,티파니,김승경,45,도소매업
11982,1245231531,써니,윤효진,45,도소매업
11981,1245220276,에스클래스,염수복,45,도소매업
11941,1244280824,성운통신,임성운,45,도소매업
11940,1244254646,이레,이익구,45,도소매업
11939,1244252070,하늘정보통신,홍석천,45,도소매업
2728,1051826130,플라잉드림,김형배,45,도소매업
1882,1050756958,현대할인마트,이영길,45,도소매업
11938,1244251576,씨제이전기통신,장봉수,45,도소매업
2727,1051825072,캔들베이커리,장혜경,45,도소매업
11933,1244098777,루미유통,이미정,45,도소매업
2726,1051825034,와이즈키즈,이동호,45,도소매업
11932,1244034248,선모바일,김인신,45,도소매업
11312,1217079938,알마꼬레아,유영준,45,도소매업
2720,1051798073,기타톤즈,박지환,45,도소매업
11931,1243981497,스위트팝,임인숙,45,도소매업
11926,1243915075,그린피아,백형순,45,도소매업
11314,1217900128,풀다,백혜정,45,도소매업
11924,1243895354,월드,유월자,45,도소매업
2718,1051796565,다이어리맨,최영돈,45,도소매업
1887,1050759561,보그,이정은,45,도소매업
2716,1051789157,루디아,박경숙,45,도소매업
2714,1051786179,슬로우웍스,김공로,45,도소매업
11333,1218160755,(주)하나컴퓨터,이규찬,45,도소매업
2706,1051778233,제이제이,조윤경,45,도소매업
2703,1051777103,씨앤씨스포츠,김미화,45,도소매업
11335,1218164858,(주)보명전자,신정선,45,도소매업
11919,1243861761,코아텍,남민우,45,도소매업
2701,1051775916,노블코리아,정호준,45,도소매업
11341,1218169789,(주)콘트록스,홍석범,45,도소매업
11914,1243723794,우리텔레콤,배일란,45,도소매업
11912,1243692391,상권,이태우,45,도소매업
11944,1244374917,세븐,오연옥,45,도소매업
11946,1244413445,모두쇼핑,전병철,45,도소매업
11947,1244427390,천일통신,이진헌,45,도소매업
11949,1244463834,포인트정보,장훈희,45,도소매업
11980,1245197569,디케이모바일,김덕규,45,도소매업
11979,1245191279,에스엠커뮤니케이션,곽한순,45,도소매업
11978,1245190493,엠케이,양제진,45,도소매업
11977,1245182329,꿈꾸는방,조성녀,45,도소매업
11973,1245121526,폰마당,최계정,45,도소매업
11972,1245106336,핸드폰나라,서정균,45,도소매업
11971,1245038113,천하통신,한영미,45,도소매업
11970,1245033312,오산정보통신,김삼기,45,도소매업
2763,1051838602,성산마트,안창순,45,도소매업
11967,1244900703,007텔레콤,황규범,45,도소매업
11965,1244727237,제이앤에스,황종수,45,도소매업
11964,1244716744,수루지천년농원,송태선,45,도소매업
11963,1244703953,망고통신,최호준,45,도소매업
2755,1051837689,목화,유미덕,45,도소매업
11308,1215595181,휴대펀,박성민,45,도소매업
11309,1215962387,네트컴,임덕성,45,도소매업
1870,1050754284,재너테크,이금하,45,도소매업
2753,1051837466,더에스티이,박다미,45,도소매업
1876,1050755624,티월드,김용목,45,도소매업
2752,1051837393,비즈정보통신,김준택,45,도소매업
11961,1244679024,기아텔레콤,이재본,45,도소매업
11958,1244601415,한주통상,구재승,45,도소매업
2751,1051837336,마포루네뜨,유정길,45,도소매업
2748,1051837108,파르샤,진훈민,45,도소매업
11955,1244562360,지텔레콤,이용석,45,도소매업
11954,1244536289,아진테크,곽은기,45,도소매업
11953,1244510784,연합통신,강신규,45,도소매업
2734,1051830352,하늘천,김점례,45,도소매업
2732,1051829888,티는아이,이복선,45,도소매업
11950,1244480323,스텝마이크로,김형석,45,도소매업
11962,1244679586,대성네트웍스,이정주,45,도소매업
11272,1212221959,민트크림,황귀원,45,도소매업
11772,1238193102,(주)노보네트웍스,김정수,45,도소매업
1945,1050788237,삼기물산,구갑영,45,도소매업
2280,1050955287,세사리빙,곽영순,45,도소매업
2112,1050881283,대영테크,김권회,45,도소매업
6844,1071833409,현지텔레콤,김형준,45,도소매업
11542,1228181262,(주)유코리아,이병걸,45,도소매업
2119,1050883938,대중상사,지대현,45,도소매업
2120,1050884427,현대금속,이주현,45,도소매업
2124,1050885649,드림앤조이,김황용,45,도소매업
2277,1050953028,스카이,남윤미,45,도소매업
2127,1050888286,씽씽슈퍼,신미경,45,도소매업
2128,1050888291,규수당,현종필,45,도소매업
2272,1050949034,프릭스바이김태훈,김태훈,45,도소매업
2131,1050889209,준약국,정유선,45,도소매업
2132,1050889271,빨간상자,이승준,45,도소매업
2139,1050906675,아현상회,김종인,45,도소매업
2140,1050906715,플렉스코리아,최종문,45,도소매업
2145,1050910257,잉크충전방,김광수,45,도소매업
2261,1050943947,가자주류신촌점,김주현,45,도소매업
2258,1050942540,빈스서울갤러리,김동진,45,도소매업
2149,1050912288,목욕하는강아지,배리미,45,도소매업
11458,1221842644,엑스퍼트정보통신,최광수,45,도소매업
2249,1050941032,신영통상,정기식,45,도소매업
11459,1221918078,대성종합상사,이기형,45,도소매업
2242,1050939123,이지데코,이인자,45,도소매업
11460,1221921419,오휘컨설턴트,이숙경,45,도소매업
2238,1050938177,나나젬,조수연,45,도소매업
11519,1225364902,경인프라자,이상호,45,도소매업
2158,1050914229,신영상회,박명훈,45,도소매업
11518,1225267765,고성전자,한용우,45,도소매업
2233,1050936505,문구센터알파,이건숙,45,도소매업
2284,1050958741,제이원시스템,장경용,45,도소매업
11516,1224232840,야미팬던트,정찬용,45,도소매업
2108,1050879545,예스락,김종환,45,도소매업
2293,1050970857,엔젤앤맘,정완용,45,도소매업
2351,1051119760,세진물산,강수홍,45,도소매업
2076,1050868941,드보라,장복순,45,도소매업
2350,1051118441,비엠시스템,김상대,45,도소매업
2079,1050869260,싱싱마을,오대순,45,도소매업
11603,1228645733,(주)면역공방,김원중,45,도소매업
11447,1221444950,열방,남궁영,45,도소매업
2344,1051087029,비전라이프,강한경,45,도소매업
11448,1221462017,퓨어앤솝,박은희,45,도소매업
2082,1050869784,민측기사,우종욱,45,도소매업
2338,1051078501,국민씨앤씨,박경숙,45,도소매업
2336,1051076293,이프지,곽지복,45,도소매업
11585,1228629975,(주)이루다컴퍼니,김원중,45,도소매업
11584,1228629709,(주)오늘컴퍼니,김원중,45,도소매업
11583,1228625246,(주)유나이트,윤재명,45,도소매업
2329,1051048778,스카이라이팅,박주원,45,도소매업
11580,1228620692,신흥테크(주),김충식,45,도소매업
11578,1228617576,(주)텔로스네트웍스,최광복,45,도소매업
11575,1228612474,(주)패스트랙스,김동택,45,도소매업
11574,1228610928,(주)블루비젼,김오철,45,도소매업
2096,1050875670,모든컴퓨터,임창순,45,도소매업
2326,1051047333,다우인터내셔널,원방희,45,도소매업
2319,1051037913,한우리정보통신,김성환,45,도소매업
11565,1228605653,(주)펀앤쇼핑,맹진기,45,도소매업
11564,1228604692,(주)미코정보통신,석재훈,45,도소매업
11563,1228602786,비욘드텔레콤(주),최성혜,45,도소매업
11559,1228550262,새한모바일계산점,원한진,45,도소매업
11556,1228199030,(주)태흥아스콘포장,공주열,45,도소매업
2307,1050997195,세이퍼,정건석,45,도소매업
11452,1221687012,스피드통신,이영춘,45,도소매업
11546,1228185725,대윤전자(주),김승재,45,도소매업
2159,1050914608,태성중앙가스,정순식,45,도소매업
11515,1223861178,이너카인드,이종택,45,도소매업
2161,1050914933,명인유통,김인경,45,도소매업
2201,1050928873,토모야,최재선,45,도소매업
11470,1222439359,멘탈,문성희,45,도소매업
11471,1222447960,에코팩토리,주완진,45,도소매업
11472,1222534405,엠에스솔루션,박미성,45,도소매업
2205,1050930404,무비,김용기,45,도소매업
11490,1223046282,베아띠,박희준,45,도소매업
2207,1050930613,박우물슈퍼,정영희,45,도소매업
2229,1050935786,주아,양복순,45,도소매업
11487,1222915314,리치텔레콤,이성권,45,도소매업
2209,1050930909,양지주유소,이준,45,도소매업
2213,1050931344,리리코스,정은하,45,도소매업
11486,1222915255,리치통신,진우범,45,도소매업
11485,1222847482,키다리통신,김형진,45,도소매업
2215,1050931761,마포아이글라스,김용철,45,도소매업
11484,1222846770,지케이시스템,김지혜,45,도소매업
2216,1050932038,태평양뷰레이터,김영순,45,도소매업
11483,1222845596,한솔쇼핑백,이종영,45,도소매업
2227,1050935656,정현슈퍼,김도회,45,도소매업
11482,1222749523,아이원정보통신,조정국,45,도소매업
2218,1050932950,리리코스,이오란,45,도소매업
11481,1222744945,형제정보통신,김성욱,45,도소매업
2219,1050933037,영신무역,안영택,45,도소매업
2220,1050934512,남경슈퍼,유남경,45,도소매업
11474,1222587203,스피드,서상희,45,도소매업
11480,1222648570,와우,변진석,45,도소매업
11478,1222641484,픽스앤조이,김대남,45,도소매업
2223,1050934768,민트인터내셔날,오정은,45,도소매업
11477,1222637329,현진텔레콤,박정욱,45,도소매업
11475,1222587241,에스엠스카이,박세창,45,도소매업
11491,1223048223,홈시스템,박정훈,45,도소매업
2200,1050928816,써니데이,김선희,45,도소매업
11469,1222420530,다올,김준석,45,도소매업
2195,1050926894,파이브데이즈,현진희,45,도소매업
2162,1050914971,새한,이암재,45,도소매업
11514,1223634231,엘림,곽혜운,45,도소매업
2165,1050916440,서울오토바이,정연철,45,도소매업
11513,1223623957,알찬모바일,윤민정,45,도소매업
2168,1050918884,애스트로맨,윤길수,45,도소매업
11509,1223531386,미르정보통신,박대봉,45,도소매업
2171,1050920696,신선마트,이명수,45,도소매업
11507,1223519271,오엘모바일,이욱철,45,도소매업
11506,1223276816,효성텔레콤,이태건,45,도소매업
11461,1221985320,블랙야크합정점,유호근,45,도소매업
2173,1050921093,새한아쿠아,신흥식,45,도소매업
2175,1050921642,아트라인,김원자,45,도소매업
11505,1223276719,소담푸드,이광훈,45,도소매업
11462,1221991012,엠앤엠모바일,전윤미,45,도소매업
2072,1050867957,송둘라,양계영,45,도소매업
11501,1223183284,메리유,이명규,45,도소매업
11499,1223163916,폰스토리,정회민,45,도소매업
2179,1050923164,프로페이스에스엠,김동권,45,도소매업
2181,1050923655,파로마가구,원종한,45,도소매업
11498,1223125023,에이치엠,주은자,45,도소매업
11497,1223121712,밤바다(夜海),이혜림,45,도소매업
11496,1223116048,유니크모바일,정상필,45,도소매업
11495,1223081595,윤낙규,윤낙규,45,도소매업
11494,1223078275,헌경,임헌경,45,도소매업
2182,1050923747,위드뮤직컴퍼니,송병윤,45,도소매업
11493,1223077577,뽀로로모바일,김재식,45,도소매업
11492,1223075865,토스트사인,정헌영,45,도소매업
2185,1050924450,아시아인터내셔널,이미숙,45,도소매업
2190,1050926399,열린음악,김봉현,45,도소매업
11466,1222195272,청천대리점,김갑섭,45,도소매업
2178,1050922239,대한산업,김정호,45,도소매업
2354,1051121892,명산흑염소,홍판례,45,도소매업
2355,1051123304,한솔안경원,이승경,45,도소매업
2071,1050867845,지브이투,유미혜,45,도소매업
11430,1221062343,얼반,정상훈,45,도소매업
11716,1233481505,모비피아,조영경,45,도소매업
11715,1233475793,태성,김승연,45,도소매업
1983,1050828371,오성사,박성오,45,도소매업
11714,1233463133,플리츠맘,이현재,45,도소매업
11713,1233459852,현대시큐리티,전종렬,45,도소매업
11712,1233458514,블루모바일,김대원,45,도소매업
11711,1233446658,난닝구,김선화,45,도소매업
2453,1051298840,선우에프앤씨,박광욱,45,도소매업
2451,1051295561,삼화종합공사,유인득,45,도소매업
2450,1051295203,알파문구,강상옥,45,도소매업
1985,1050828653,네스필러,심윤석,45,도소매업
2449,1051295178,아모레카운셀러,허순자,45,도소매업
2445,1051291279,세원전기,이혁우,45,도소매업
11431,1221114760,캔디노트,조은덕,45,도소매업
11702,1233238469,신바람텔레콤,장향희,45,도소매업
11432,1221127718,드라마걸,김지연,45,도소매업
11697,1233215980,제일통신,강재현,45,도소매업
11696,1233198932,블루마우,방은우,45,도소매업
11433,1221196234,뷰티타투몰,박종민,45,도소매업
11695,1233192165,포시즌,박서현,45,도소매업
11693,1233137255,와우피오피,이연실,45,도소매업
1996,1050830881,대림교역상사,어윤창,45,도소매업
2439,1051276749,세현텍스,이경일,45,도소매업
2436,1051266329,대륙마트,박애란,45,도소매업
11689,1233034853,노블,홍석민,45,도소매업
11688,1233028782,람세스,송충환,45,도소매업
11685,1232977273,기타에비뉴,박운호,45,도소매업
2001,1050831895,우리상사,이종각,45,도소매업
11717,1233485078,스프링밸리,송유덕,45,도소매업
11718,1233486174,신진테크,박동규,45,도소매업
2466,1051352458,허브약국,양한주,45,도소매업
2467,1051353855,드림솔루션,김사현,45,도소매업
11422,1220853268,아이스타일,김부영,45,도소매업
11769,1238187686,버추얼넷(주),왕대열,45,도소매업
11423,1220880877,서우,한미영,45,도소매업
11763,1238181886,티에스에스코리아(주),올리버윙탁찬,45,도소매업
1950,1050789497,진영코퍼레이션,유기영,45,도소매업
11756,1238169811,(주)에이엠알시스템,김민태,45,도소매업
2490,1051399981,드림마트,윤형근,45,도소매업
1952,1050796815,바싸노,한정은,45,도소매업
11749,1238157125,이앤비정보통신(주),변인수,45,도소매업
2488,1051389708,해남공판장,강인선,45,도소매업
11746,1238151422,코오롱베니트(주),이진용,45,도소매업
11742,1238136998,(주)대성씨앤씨,최길산,45,도소매업
2487,1051388994,브라운,김유성,45,도소매업
11735,1233810842,디피시스,김윤복,45,도소매업
11680,1232949888,이코넷,윤옥자,45,도소매업
1961,1050817836,제일전기조명,장호연,45,도소매업
2486,1051387923,레드힐,심혜진,45,도소매업
1966,1050822004,네이버하비코리아,이수영,45,도소매업
11732,1233746789,엘로이,이병국,45,도소매업
1971,1050823624,국제의료기,지연배,45,도소매업
11729,1233715122,에이치엠정보기술,정현모,45,도소매업
11728,1233693096,엘앤엠,박근식,45,도소매업
11727,1233664951,모바일넷,김종숙,45,도소매업
11726,1233657936,뱅크정보,윤진규,45,도소매업
2475,1051375922,가든장식,이창원,45,도소매업
2470,1051354742,제이디링크,이정동,45,도소매업
11722,1233628969,에스비통신,김수복,45,도소매업
1979,1050827111,농협식품전문점,송일순,45,도소매업
1980,1050827805,나진물산,고대성,45,도소매업
1981,1050827858,나루,민광식,45,도소매업
11733,1233782242,성우기획,김성욱,45,도소매업
2495,1051432482,야메로,박성현,45,도소매업
2428,1051252179,대성슈퍼,소병곤,45,도소매업
11677,1232788698,이지투플레이,김문희,45,도소매업
2382,1051167281,알파문구마포점,남미숙,45,도소매업
2038,1050853749,랩핑스타일,조재란,45,도소매업
2039,1050854772,씨엠코리아,이귀현,45,도소매업
2040,1050854807,기프트넷,김정훈,45,도소매업
11636,1231079662,브이티씨,차현석,45,도소매업
2041,1050854919,더비밸런스,최영주,45,도소매업
2042,1050854938,정헌,박소영,45,도소매업
2381,1051165283,상진화성,오한호,45,도소매업
11440,1221369390,부일,김태영,45,도소매업
2373,1051138864,영진텔레콤,전지웅,45,도소매업
11634,1230986866,핑크핑크,권진희,45,도소매업
2368,1051133699,단비,이정우,45,도소매업
11632,1230946092,세종통신,이상훈,45,도소매업
11629,1230894786,한스티엔지,이종식,45,도소매업
2061,1050864528,남도전기,백경수,45,도소매업
11627,1230688510,제니정스킨앤바디,정재례,45,도소매업
2364,1051131371,훼미리마트,김경수,45,도소매업
11442,1221391873,빠삐에아쉬,이진형,45,도소매업
11625,1230475200,오케이모바일,홍정기,45,도소매업
11624,1230453680,스카이,조병수,45,도소매업
11623,1230453507,시대전자,임관수,45,도소매업
11618,1230112806,창세사,김혜정,45,도소매업
2062,1050864566,블레이즈,이승현,45,도소매업
2363,1051130576,유림약국,김상민,45,도소매업
2361,1051128935,유진,김부연,45,도소매업
2360,1051128712,아모레카운셀러,강오복,45,도소매업
11443,1221395700,스마트디스플레이,윤석정,45,도소매업
11613,1229031745,탑플라워,임채경,45,도소매업
2356,1051124545,속옷나라,김용분,45,도소매업
11439,1221335871,제이테크,정희철,45,도소매업
11437,1221286539,차길라,윤연화,45,도소매업
2384,1051168000,세일화방,배대성,45,도소매업
11639,1231276960,스킨벨,박상모,45,도소매업
11434,1221212788,준트레이드,임창준,45,도소매업
11675,1232766165,엘지통신,안형준,45,도소매업
2423,1051244456,넥스트모바일정보통신,김종현,45,도소매업
11674,1232755751,이플러스,장인수,45,도소매업
2420,1051243229,아이티에스,최성호,45,도소매업
11672,1232648272,이노스,장광석,45,도소매업
11670,1232589994,퓨전텍,한성원,45,도소매업
11668,1232537609,러빙기프트,고원경,45,도소매업
2410,1051227840,비전시스템,박현례,45,도소매업
11666,1232518941,위즈테크,장세희,45,도소매업
2406,1051225328,네오비즈,서성균,45,도소매업
11665,1232515911,아모레,유진희,45,도소매업
2011,1050837303,엠짱,이채윤,45,도소매업
11662,1232487820,이룸테크,이성진,45,도소매업
11678,1232916994,에이티에스,오경철,45,도소매업
11660,1232375268,두리텔레콤,송태희,45,도소매업
2014,1050837813,뷰티라인,김용숙,45,도소매업
11655,1232029593,기산정보통신,권혁찬,45,도소매업
11653,1231940404,대성네트워크,권철웅,45,도소매업
2017,1050840176,비전모바일,김석수,45,도소매업
2401,1051214651,믿음통신,최현숙,45,도소매업
2018,1050840375,아모레카운셀러,김동주,45,도소매업
2020,1050841210,스티커퍼즐,김두석,45,도소매업
11649,1231779550,건희정보통신,김원정,45,도소매업
2022,1050841641,평화금속,김명수,45,도소매업
11648,1231776776,대성정보통신,김주영,45,도소매업
11647,1231771316,티앤엘,이충효,45,도소매업
11643,1231645204,드림정보,김선출,45,도소매업
11436,1221272729,오렌지이동통신,유진홍,45,도소매업
11640,1231486763,씨엔에스,장성필,45,도소매업
2013,1050837583,대성텔레콤,최흥원,45,도소매업
12088,1248746846,(주)드림엔아이,김방수,45,도소매업
1849,1050747430,안산21,오창환,45,도소매업
11270,1212161750,유정텔레콤,김종호,45,도소매업
1539,1050547663,매직월드,이경무,45,도소매업
3126,1051932056,더플랜,어은정,45,도소매업
12390,1272484640,대한텔레콤,장정남,45,도소매업
1540,1050548115,폴리텍,현병철,45,도소매업
12389,1272481717,새롬정보통신,강영화,45,도소매업
1542,1050548885,신도엘피스,김성배,45,도소매업
3124,1051931760,진로마트,조경환,45,도소매업
12386,1272334027,여우닷컴,이경래,45,도소매업
12385,1272290740,지지배배,김혜영,45,도소매업
12383,1272230266,뱅크정보통신,장이홍,45,도소매업
12382,1272171969,모바일텔레콤,이종구,45,도소매업
3121,1051931080,오마이케이스,송성무,45,도소매업
12379,1272036795,네비크로스,안송국,45,도소매업
3120,1051930984,패턴79,한상각,45,도소매업
12376,1271871839,세계통신,이은영,45,도소매업
12375,1271830876,애니텔,김영민,45,도소매업
12374,1271798603,밀레니엄정보통신,황명환,45,도소매업
1550,1050564089,스피드전산,지덕구,45,도소매업
3117,1051930403,엠앤에스,김미선,45,도소매업
1552,1050567029,터사랑,이소영,45,도소매업
1553,1050567558,평화철물,시종락,45,도소매업
1555,1050568066,중앙정보통신,양유종,45,도소매업
12373,1271768642,국제무선통신,최태영,45,도소매업
3114,1051928625,미니스톱밤섬자이행복점,최윤식,45,도소매업
12370,1271599705,산내들,임정호,45,도소매업
1561,1050570257,알파오메가마트,유승연,45,도소매업
1563,1050571009,어린이문구,최봉자,45,도소매업
12369,1271454021,세븐일레븐마포구청점,류지우,45,도소매업
12367,1271182939,아이온뱅크,이찬우,45,도소매업
12393,1272570634,스카이월드,이환구,45,도소매업
12365,1271073113,하이트레이드,김준근,45,도소매업
12394,1272575828,다인통신,김세년,45,도소매업
12396,1272872967,케빈모바일,김재봉,45,도소매업
1512,1050531647,그린필,정인식,45,도소매업
12415,1273325264,폰마트,제해춘,45,도소매업
12414,1273324270,신화텔레콤,남인숙,45,도소매업
3141,1051935427,와이케이코퍼레이션,유경호,45,도소매업
12413,1273316334,제이엠디자인,조정은,45,도소매업
1517,1050534187,호동산업,유제옥,45,도소매업
10977,1208683008,(주)옥타브,김성곤,45,도소매업
12412,1273316028,인정정보통신,심순애,45,도소매업
1518,1050534760,세인상사,한복미,45,도소매업
1520,1050536676,마젠타,강형숙,45,도소매업
12411,1273286172,패밀리통신,김영미,45,도소매업
1521,1050537850,그루브,김재규,45,도소매업
12410,1273239102,모바일플러스,김윤성,45,도소매업
12409,1273226228,미이사단,김경민,45,도소매업
1522,1050537864,아이넷,정봉진,45,도소매업
12408,1273181786,마리제인,김영무,45,도소매업
12407,1273180680,오호팩토리,김영호,45,도소매업
1523,1050537879,명진식품,유명순,45,도소매업
1526,1050539692,서민구판장,유남훈,45,도소매업
12406,1273081775,유비컴,안자영,45,도소매업
10979,1208684633,(주)세인정보시스템,허순득,45,도소매업
12405,1273080214,에스케이아이티엠,윤석광,45,도소매업
12403,1273039393,메인텔레콤,류중열,45,도소매업
1532,1050542784,삼진장식,김남순,45,도소매업
1533,1050544176,사인매니아,최정식,45,도소매업
12401,1273014387,우주통신,배용현,45,도소매업
12400,1272999702,폰사랑,최경숙,45,도소매업
12399,1272984913,컴바이컴포천점,우종설,45,도소매업
1537,1050546494,브로즈디스트리뷰션,유광희,45,도소매업
12395,1272744751,010마켓,최원진,45,도소매업
12364,1270889626,두원정보통신,김지원,45,도소매업
12362,1270745000,조현,박덕묵,45,도소매업
